author_id,content,lead_id,created_at
68902508-bb23-4a05-9658-a7fcb77dc723,Looking at some Collab .,zcrm_480426000003989305,2026-05-14 11:35:11
68902508-bb23-4a05-9658-a7fcb77dc723,Sent msg to connect .......To call later,zcrm_480426000003989322,2026-05-14 08:12:56
68902508-bb23-4a05-9658-a7fcb77dc723,Whats apprestricted twice . <br>Called a few times but No Response,zcrm_480426000003989322,2026-05-28 14:43:52
68902508-bb23-4a05-9658-a7fcb77dc723,NR Sent msg,zcrm_480426000003989355,2026-05-14 11:25:00
68902508-bb23-4a05-9658-a7fcb77dc723,Brief connect cant understand May be a labour,zcrm_480426000003989355,2026-05-28 14:49:28
68902508-bb23-4a05-9658-a7fcb77dc723,Sent msg to connect .......to call later,zcrm_480426000003991291,2026-05-14 08:21:13
68902508-bb23-4a05-9658-a7fcb77dc723,"Had a detailed discussion , he is 55 years not much into travelling <br>Will like to have details and then may be if he likes , he will connect after a few days <br>To try checking him around Saturday",zcrm_480426000003991291,2026-05-14 15:04:17
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Global Event details and time to speak,zcrm_480426000003991291,2026-05-16 13:28:05
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app was restricted twice from 18 th May,zcrm_480426000003991291,2026-05-28 14:50:44
68902508-bb23-4a05-9658-a7fcb77dc723,He is moving out of India and is NOT INTERESTED,zcrm_480426000003991291,2026-05-28 14:53:04
68902508-bb23-4a05-9658-a7fcb77dc723,Leaving India . NOT REQUIRED,zcrm_480426000003991291,2026-05-28 14:53:28
68902508-bb23-4a05-9658-a7fcb77dc723,No Connect <br>Unusual number . Looks Fake,zcrm_480426000003991323,2026-05-14 09:27:07
68902508-bb23-4a05-9658-a7fcb77dc723,"Look Fake . Name , Number ??",zcrm_480426000003991323,2026-05-14 09:27:59
68902508-bb23-4a05-9658-a7fcb77dc723,True Caller name- Waseem Driver- Bharti Nagar<br><span><br></span>,zcrm_480426000003992356,2026-05-14 08:24:20
68902508-bb23-4a05-9658-a7fcb77dc723,"NR<br>Sent msg<br>Does Not Look Target , may be a Driver .",zcrm_480426000003992356,2026-05-14 08:25:43
68902508-bb23-4a05-9658-a7fcb77dc723,He is working on a shop in some remote Telangana Village . Says his Son is Anas and  had no idea<br>TRASH LEAD,zcrm_480426000003992356,2026-05-28 14:57:11
68902508-bb23-4a05-9658-a7fcb77dc723,Mob on voice msg . Sent a msg asking for time to connect,zcrm_480426000003992436,2026-05-14 11:29:22
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app restricted three times in a week,zcrm_480426000003992436,2026-05-28 15:01:29
68902508-bb23-4a05-9658-a7fcb77dc723,Sent brief msg . To call later,zcrm_480426000003993370,2026-05-14 08:28:07
68902508-bb23-4a05-9658-a7fcb77dc723,He is a Driver in Hyderabad . Has no idea on us,zcrm_480426000003993370,2026-05-28 15:04:27
68902508-bb23-4a05-9658-a7fcb77dc723,Sent msg to speak,zcrm_480426000003994176,2026-05-14 08:10:39
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app was restricted twice around 18 th May  so no msg could be sent,zcrm_480426000003994176,2026-05-28 15:10:45
68902508-bb23-4a05-9658-a7fcb77dc723,Sent sms,zcrm_480426000003994176,2026-05-28 15:12:27
68902508-bb23-4a05-9658-a7fcb77dc723,Had a good discussion . She is working in Bangalore . Parents are in Tumkur <br>She is planning a Trip to Mauritius shortly with her Partner . Wants all details to be shared to be discussed with Partner <br>Looks Potential,zcrm_480426000003994208,2026-05-14 09:16:46
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Retail Catalogue and asked time to spaek today/ tomorrow as per her convenience,zcrm_480426000003994208,2026-05-16 13:11:38
68902508-bb23-4a05-9658-a7fcb77dc723,Sent her msg asking to connect in evening .........,zcrm_480426000003994208,2026-05-18 16:29:26
68902508-bb23-4a05-9658-a7fcb77dc723,Sent general msg,zcrm_480426000003994208,2026-05-19 10:28:57
68902508-bb23-4a05-9658-a7fcb77dc723,Called but NR . Sent msg to connect as per her avaialbility,zcrm_480426000003994208,2026-05-21 10:49:28
68902508-bb23-4a05-9658-a7fcb77dc723,Sent her Europe Porsche Tour and Everest Breakfast details and asked her to Onboard asap to enjoy the benefits along with her Patner,zcrm_480426000003994208,2026-05-21 17:06:11
68902508-bb23-4a05-9658-a7fcb77dc723,Called but No Response <br><span><br></span>Sent msg asking to connect to discuss,zcrm_480426000003994208,2026-05-23 16:55:53
68902508-bb23-4a05-9658-a7fcb77dc723,7.50 pm Tried calling but no connect <br>Sent a msg to speak,zcrm_480426000003994208,2026-05-21 20:21:30
68902508-bb23-4a05-9658-a7fcb77dc723,Sahred her details on Sample requests for engagement as she has stopped responding ......<br>Requested her to connect today /tomorrow reagrding her Membership,zcrm_480426000003994208,2026-05-24 13:45:49
68902508-bb23-4a05-9658-a7fcb77dc723,NR . Sent msg to connect,zcrm_480426000003994224,2026-05-14 09:36:40
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app restricted thrice since 17 th May <br><span><br></span>Sent sms requesting for a call back,zcrm_480426000003994224,2026-05-28 15:17:47
68902508-bb23-4a05-9658-a7fcb77dc723,Sent brief msg to connect,zcrm_480426000003995267,2026-05-14 08:36:12
68902508-bb23-4a05-9658-a7fcb77dc723,Brief connect . No idea . Line disconnected,zcrm_480426000003995267,2026-05-28 15:19:44
68902508-bb23-4a05-9658-a7fcb77dc723,NR<br>Sent brief msg and asked for Full Name &amp;City,zcrm_480426000003995283,2026-05-14 08:39:38
68902508-bb23-4a05-9658-a7fcb77dc723,NR,zcrm_480426000003995283,2026-05-14 08:40:12
68902508-bb23-4a05-9658-a7fcb77dc723,He has a Flower Shop in Hyderabad<br>NOT TARGET,zcrm_480426000003995283,2026-05-28 15:22:59
68902508-bb23-4a05-9658-a7fcb77dc723,"Flower Shop in Hyderabad . Has No idea on us , may have clicked somewhere",zcrm_480426000003995283,2026-05-28 15:23:42
68902508-bb23-4a05-9658-a7fcb77dc723,Spoke briefly as he was driving . He will call back,zcrm_480426000004001103,2026-05-13 12:29:55
68902508-bb23-4a05-9658-a7fcb77dc723,"His Name is Khader Basha, Com- KK Exports",zcrm_480426000004001103,2026-05-13 12:34:39
68902508-bb23-4a05-9658-a7fcb77dc723,He msgd that he is busy as of now and will Call on Saturday/ Sunday on his Own .........,zcrm_480426000004001103,2026-05-15 09:17:57
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Retails Pdf <br>Asked time to speak ??,zcrm_480426000004001103,2026-05-16 13:33:12
68902508-bb23-4a05-9658-a7fcb77dc723,No was busy . Sent Intro msg,zcrm_480426000004002018,2026-05-12 09:29:19
68902508-bb23-4a05-9658-a7fcb77dc723,"Sent him major details along with Everest Break Fast Recommendation <br><span><br></span>He doen not sound to take up our Membership because of staff he has , which he says takes care of all his Requirements",zcrm_480426000004002018,2026-05-12 13:14:17
68902508-bb23-4a05-9658-a7fcb77dc723,Number ringing and then Busy tone<br>Sent msg asking if he is interested,zcrm_480426000004002018,2026-05-13 12:56:08
68902508-bb23-4a05-9658-a7fcb77dc723,Called but number was Busy <br>Sent msg,zcrm_480426000004002018,2026-05-14 11:56:44
68902508-bb23-4a05-9658-a7fcb77dc723,"He msgd that he has 3 Secys and all his tasks are taken care of .<br>Sent him a soft msg on our 24/7 , 365 Days assistance across the Globe <br>He mentioned , if required he will get back",zcrm_480426000004002018,2026-05-14 12:03:44
68902508-bb23-4a05-9658-a7fcb77dc723,Not as of now as he has 3 Secretaries,zcrm_480426000004002018,2026-05-14 12:04:09
68902508-bb23-4a05-9658-a7fcb77dc723,Lady Picked up and said its not Chahal and disconnected,zcrm_480426000004002120,2026-05-14 09:45:57
68902508-bb23-4a05-9658-a7fcb77dc723,Wrong Number,zcrm_480426000004002120,2026-05-28 15:29:44
68902508-bb23-4a05-9658-a7fcb77dc723,INCOMING CALLS BARRED<br>Sent msg,zcrm_480426000004071007,2026-05-14 15:14:56
68902508-bb23-4a05-9658-a7fcb77dc723,In Coming Calls Barred,zcrm_480426000004071007,2026-05-19 12:35:22
68902508-bb23-4a05-9658-a7fcb77dc723,Sent msg to connect if interested,zcrm_480426000004071007,2026-05-19 12:37:04
68902508-bb23-4a05-9658-a7fcb77dc723,No Response <br>Phone is either Switched Off or Incoming Calls are Barred,zcrm_480426000004071007,2026-05-19 12:38:04
68902508-bb23-4a05-9658-a7fcb77dc723,NR . Sent msg,zcrm_480426000004094001,2026-05-14 13:39:15
68902508-bb23-4a05-9658-a7fcb77dc723,"Had a long Conversation<br>He is 22 Yrs old into his Start up of Trading and often Travels to Mumbai and Coimbatore . He loves F-1 , Watches , Exploring Pubs and Bars , Travelling .<br>Has a Married Sister . Suggested him to Onbpard along with sister<br>H will go through details shared and will get back tomorrow around 2.0pm",zcrm_480426000004094001,2026-05-14 14:15:37
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him Retail Catalogue pdf and asked for time to speak,zcrm_480426000004094001,2026-05-16 13:27:24
68902508-bb23-4a05-9658-a7fcb77dc723,He msgd to connect on Monday,zcrm_480426000004094001,2026-05-16 15:09:22
68902508-bb23-4a05-9658-a7fcb77dc723,Called him but No Answer . Sent msg asking for Time to connect,zcrm_480426000004094001,2026-05-18 11:47:48
68902508-bb23-4a05-9658-a7fcb77dc723,NR .Sent Global events details <br>Asked him for a time to speak,zcrm_480426000004094001,2026-05-19 12:25:12
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app restricted twice <br><span><br></span><span><br></span>,zcrm_480426000004094001,2026-05-28 15:37:34
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him Ecosystem Asked to connect back as he did not answer the Call<br>Told him for Month End offer till 30 th May in case he is interested in,zcrm_480426000004094001,2026-05-28 15:40:08
68902508-bb23-4a05-9658-a7fcb77dc723,NR. Sent msg,zcrm_480426000004095002,2026-05-14 14:20:44
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him Global event details as since sunday the whats app was restricted,zcrm_480426000004095002,2026-05-19 12:27:57
68902508-bb23-4a05-9658-a7fcb77dc723,He disconnected after a few rings <br>Sent him msg to connect,zcrm_480426000004095002,2026-05-19 12:29:05
68902508-bb23-4a05-9658-a7fcb77dc723,"Spoke to him today , he is occupied till Mid June and suggested we connect post 16 th June<br><span><br></span>Whats app got restricted thrice sonce 18 th May . Today also Restricted",zcrm_480426000004095002,2026-05-28 15:47:53
68902508-bb23-4a05-9658-a7fcb77dc723,NR<br>Sent msg,zcrm_480426000004097001,2026-05-14 14:25:34
68902508-bb23-4a05-9658-a7fcb77dc723,Called twice but NR<br>Sent Global events details and asked for a connect back,zcrm_480426000004097001,2026-05-19 12:34:23
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app Restricted twice <br>Whats app Restricted Today again,zcrm_480426000004097001,2026-05-28 15:49:06
68902508-bb23-4a05-9658-a7fcb77dc723,Mob on voice note. Sent msg to connect along with intro details and video,zcrm_480426000004098018,2026-05-14 16:35:14
68902508-bb23-4a05-9658-a7fcb77dc723,NR. Sent Global events details <br>Sent msg to connect,zcrm_480426000004098018,2026-05-19 12:40:42
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app restricted twice between 18 th till 23 rd May <br> Whats app Restricted again Today,zcrm_480426000004098018,2026-05-28 15:53:32
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him sms to connect if he is interested,zcrm_480426000004098018,2026-05-28 15:58:08
68902508-bb23-4a05-9658-a7fcb77dc723,NR . Sent msg,zcrm_480426000004098035,2026-05-14 17:14:12
68902508-bb23-4a05-9658-a7fcb77dc723,Brief connect . He wants details . He is a Textile Consultant in Coimbatore <br>Will call back,zcrm_480426000004098035,2026-05-14 17:16:22
68902508-bb23-4a05-9658-a7fcb77dc723,Called but No Response <br>Sent Global event details and asked for time to speak,zcrm_480426000004098035,2026-05-19 12:43:15
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app was restricted on 19 th / 20 th May,zcrm_480426000004098035,2026-05-25 12:25:17
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Retail pdf and asked for time to speak,zcrm_480426000004098035,2026-05-25 12:25:35
68902508-bb23-4a05-9658-a7fcb77dc723,He sent msg to get back on his Own,zcrm_480426000004098035,2026-05-26 10:14:46
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him Ecosystem pdf . Since he mentioned that he will get back.<br>Msgd to get back for Month End Offers,zcrm_480426000004098035,2026-05-28 16:00:52
68902508-bb23-4a05-9658-a7fcb77dc723,Sent intro msg ..............To Call later,zcrm_480426000004105018,2026-05-15 08:09:13
68902508-bb23-4a05-9658-a7fcb77dc723,No Connect . Mob on voice recording,zcrm_480426000004105018,2026-05-15 15:00:41
68902508-bb23-4a05-9658-a7fcb77dc723,He was on another Call <br>Sent Global events details and asked for time to connect,zcrm_480426000004105018,2026-05-19 12:45:35
68902508-bb23-4a05-9658-a7fcb77dc723,What App restricted twice <br><span><br></span>Today again Whats app is restricted,zcrm_480426000004105018,2026-05-28 16:02:08
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Intro msg . To Call later,zcrm_480426000004105035,2026-05-15 08:21:45
68902508-bb23-4a05-9658-a7fcb77dc723,"NR , Sent msg",zcrm_480426000004105035,2026-05-15 15:05:13
68902508-bb23-4a05-9658-a7fcb77dc723,He spoke but suggested to connect after 5.0 pm. Sent him Global events details also,zcrm_480426000004105035,2026-05-19 12:57:41
68902508-bb23-4a05-9658-a7fcb77dc723,Called but No Response . He suggested to connect at 5.30 pm <br>Sent msg,zcrm_480426000004105035,2026-05-19 19:47:04
68902508-bb23-4a05-9658-a7fcb77dc723,Tried calling at 5.30 pm as per his confirmation but No Response . <br>Sent msg at 6.0 pm if we can connect <br>Sent msg at 8.25 pm if we could speak <br>No Response,zcrm_480426000004105035,2026-05-21 20:27:29
68902508-bb23-4a05-9658-a7fcb77dc723,Sent msg asking if we can speak around 5.0 pm today .......<br><span><br></span>Awaiting response ..........,zcrm_480426000004105035,2026-05-22 10:45:09
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Retail Pdf and asked to connect,zcrm_480426000004105035,2026-05-25 12:34:57
68902508-bb23-4a05-9658-a7fcb77dc723,On 26 th May Ecosystem pdf also shared ...........No Response,zcrm_480426000004105035,2026-05-28 16:07:02
68902508-bb23-4a05-9658-a7fcb77dc723,Today Whats app is resrtricted,zcrm_480426000004105035,2026-05-28 16:07:19
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Intro msg . To Call later,zcrm_480426000004105052,2026-05-15 08:25:10
68902508-bb23-4a05-9658-a7fcb77dc723,No Response. Sent msg,zcrm_480426000004105052,2026-05-15 15:07:27
68902508-bb23-4a05-9658-a7fcb77dc723,Not Interested,zcrm_480426000004105052,2026-05-19 12:59:43
68902508-bb23-4a05-9658-a7fcb77dc723,He msgd - NOT INTERESTED  now,zcrm_480426000004105052,2026-05-19 13:00:22
68902508-bb23-4a05-9658-a7fcb77dc723,Not Interested,zcrm_480426000004105052,2026-05-19 13:00:41
68902508-bb23-4a05-9658-a7fcb77dc723,NR . Sent intro msg,zcrm_480426000004105101,2026-05-15 09:56:23
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him Global events details <br>Asked him a time to speak,zcrm_480426000004105101,2026-05-19 14:07:19
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app restricted twice,zcrm_480426000004105101,2026-05-28 16:09:36
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app Restricted again on 30 th May,zcrm_480426000004105101,2026-06-01 17:29:09
68902508-bb23-4a05-9658-a7fcb77dc723,Mob on recorded msg . Sent msg . Sent Intro msg on whats app,zcrm_480426000004105117,2026-05-15 10:05:57
68902508-bb23-4a05-9658-a7fcb77dc723,Shared Global event details and asked time to connect,zcrm_480426000004105117,2026-05-19 14:10:04
68902508-bb23-4a05-9658-a7fcb77dc723,Whats  app was restricted twice -around  19 th /20 th<br><span><br></span>Today again Whats app is restricted,zcrm_480426000004105117,2026-05-28 16:27:45
68902508-bb23-4a05-9658-a7fcb77dc723,Number was Busy<br>Sent intro msg,zcrm_480426000004105133,2026-05-15 13:27:26
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Intro Msg .................To Call later,zcrm_480426000004105167,2026-05-16 08:28:52
68902508-bb23-4a05-9658-a7fcb77dc723,Number busy .<br>Cant send msg as Whats app is restricted for a day,zcrm_480426000004105167,2026-05-19 14:54:46
68902508-bb23-4a05-9658-a7fcb77dc723,What App restricted Thrice since 19 th May,zcrm_480426000004105167,2026-05-28 13:20:50
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app restricted  again <br>,zcrm_480426000004105167,2026-05-28 16:29:44
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app Restricted 4 times from 19 th May till 30 th May <br><span><br></span>Sent msg to connect back.....,zcrm_480426000004105167,2026-06-01 17:00:17
68902508-bb23-4a05-9658-a7fcb77dc723,"Spoke , he did not get time to check the msgs and asked to Resend",zcrm_480426000004105167,2026-06-01 17:02:26
68902508-bb23-4a05-9658-a7fcb77dc723,NR.Sent Intro msg,zcrm_480426000004105183,2026-05-16 08:47:20
68902508-bb23-4a05-9658-a7fcb77dc723,He called back but has no idea . He will call back later . Sent details,zcrm_480426000004105183,2026-05-16 08:49:46
68902508-bb23-4a05-9658-a7fcb77dc723,Number is Busy .<br><span><br></span>Cant send msgs as Whats app is Restricted ......,zcrm_480426000004105183,2026-05-19 15:06:57
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him Retail Pdf,zcrm_480426000004105183,2026-05-25 12:55:06
68902508-bb23-4a05-9658-a7fcb77dc723,Whats App is  Restricted,zcrm_480426000004105183,2026-05-28 13:25:21
68902508-bb23-4a05-9658-a7fcb77dc723,No Connect . Sent Intro msg,zcrm_480426000004105247,2026-05-17 12:53:00
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app was restricted on 19 th /20 th May <br><span><br></span>20 th May sent him Brochure and Membership details,zcrm_480426000004105247,2026-05-21 11:50:57
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him msg if he is interested <br>Shared Global events pdf,zcrm_480426000004105247,2026-05-21 11:53:48
68902508-bb23-4a05-9658-a7fcb77dc723,NR. Sent Intro msg,zcrm_480426000004105275,2026-05-17 14:08:29
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app was restricted on 18 th / 19 th . <br><span><br></span>20 th May - Sent Brochure and Membership details,zcrm_480426000004105275,2026-05-21 12:56:03
68902508-bb23-4a05-9658-a7fcb77dc723,"<span style="""">Sent msg if he has checked the details shared ........</span>",zcrm_480426000004105275,2026-05-21 16:47:06
68902508-bb23-4a05-9658-a7fcb77dc723,"He is 23 years old, having a start up of Software , AI Based . <br>Wants all details and will call back if it aligns with his lifestyle",zcrm_480426000004108010,2026-05-15 15:28:33
68902508-bb23-4a05-9658-a7fcb77dc723,Shared Global events details . Told to connect back any time,zcrm_480426000004108010,2026-05-19 14:20:35
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Intro msg. To call later,zcrm_480426000004112018,2026-05-15 08:45:39
68902508-bb23-4a05-9658-a7fcb77dc723,"Spoke to some Rupesh and he said there is no Anitha Kholay. He did not even see the details shared on this number <br>Called him twice as there was disturbance in line. He suggested to connect <a style=""color: var(--linkColor); display: inline;"" target=""_blank"" href=""http://later.he/""><u>later.He</u></a> will check details",zcrm_480426000004112018,2026-05-19 13:35:28
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Intro msg .To Call later,zcrm_480426000004112034,2026-05-15 09:10:14
68902508-bb23-4a05-9658-a7fcb77dc723,Messages are Not getting Delivered,zcrm_480426000004112034,2026-05-15 09:06:14
68902508-bb23-4a05-9658-a7fcb77dc723,INVALID Number,zcrm_480426000004112034,2026-05-15 09:07:00
68902508-bb23-4a05-9658-a7fcb77dc723,In valid Number<br>Sent msgs,zcrm_480426000004112034,2026-05-19 14:00:27
68902508-bb23-4a05-9658-a7fcb77dc723,In Valid no.,zcrm_480426000004112034,2026-05-19 14:01:37
68902508-bb23-4a05-9658-a7fcb77dc723,Had a discussion wants Business related requirements Whats app no<br>8981155891<br>My whats app is restricted so details will be sent on getting services resumed,zcrm_480426000004112135,2026-05-19 14:42:53
68902508-bb23-4a05-9658-a7fcb77dc723,whats app restricted till next 23 hours,zcrm_480426000004112135,2026-05-19 14:43:30
68902508-bb23-4a05-9658-a7fcb77dc723,He is in meeting . To connect on Monday,zcrm_480426000004112215,2026-05-16 12:16:31
68902508-bb23-4a05-9658-a7fcb77dc723,<br>Shared some details along with Intro,zcrm_480426000004112215,2026-05-16 12:21:46
68902508-bb23-4a05-9658-a7fcb77dc723,Had a discussion . He did not check the details sent . He is into Sales and Marketing <br>He will check details and get back . All basic info on Membership and services discussed <br><span><br></span>Cant send Whats app as it is Restricted for a day ......,zcrm_480426000004112215,2026-05-19 15:17:32
68902508-bb23-4a05-9658-a7fcb77dc723,"Spoke , he clicked by error . He is retired person and is NOT INTERESTED",zcrm_480426000004112266,2026-05-16 12:46:23
68902508-bb23-4a05-9658-a7fcb77dc723,Retired Old Person,zcrm_480426000004112266,2026-05-16 12:46:52
68902508-bb23-4a05-9658-a7fcb77dc723,Out of India currently will connect once back around Monday,zcrm_480426000004122052,2026-05-15 10:22:24
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him msg asking for time to connect,zcrm_480426000004122052,2026-05-19 14:14:13
68902508-bb23-4a05-9658-a7fcb77dc723,"Whats app was Restricted 4 times from 20 th May till 31 st May<br><span><br></span>He was Out of India , asked him if he is back and when to connect<br><span><br></span><span><br></span><span><br></span>",zcrm_480426000004122052,2026-06-01 17:15:54
68902508-bb23-4a05-9658-a7fcb77dc723,"Advertising He loves travelling . He is 40 , seperated , staying with Parents .Sister in US <br>Had  detailed discussion , asked him and his Sister to Onboard as he plans to visit Australia soon . Just been to Tokyo <br>Totally  Vegetarian . He will go through the details and call may be on Sunday for any queries",zcrm_480426000004122069,2026-05-15 14:06:14
68902508-bb23-4a05-9658-a7fcb77dc723,Connected briefly as he was not able to hear properly . Sent details and asked him to call,zcrm_480426000004122103,2026-05-15 16:41:31
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Intro msg . To Call later,zcrm_480426000004126005,2026-05-15 08:36:40
68902508-bb23-4a05-9658-a7fcb77dc723,Mob on voice msg . Left a note and sent msg,zcrm_480426000004126005,2026-05-15 15:12:13
68902508-bb23-4a05-9658-a7fcb77dc723,He spoke and disconnected <br>Sent him Global Events details,zcrm_480426000004126005,2026-05-19 13:09:03
68902508-bb23-4a05-9658-a7fcb77dc723,"Called but No Response <br>He called back and he is a 17 years old Student . Father into Jewellery Business in Mumbai . Family of 4<br>Loves Concerts , etc <br>He will call back in evening",zcrm_480426000004126005,2026-05-19 13:22:31
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him Membership details and Brochure as well,zcrm_480426000004126005,2026-05-19 13:25:17
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app was restricted on 19 th / 20 th May .<br>20 th May - Sent him Retail pdf and asked him if he is interested in Membership,zcrm_480426000004126005,2026-05-21 11:49:37
68902508-bb23-4a05-9658-a7fcb77dc723,Spoke to her,zcrm_480426000004126026,2026-05-15 09:26:31
68902508-bb23-4a05-9658-a7fcb77dc723,Had a detailed discussion . Will go through all details and get back after consulting with Husband and Sons,zcrm_480426000004126026,2026-05-15 09:50:44
68902508-bb23-4a05-9658-a7fcb77dc723,Sent her Global event s details . Asked her if we could connect in the evening today ?,zcrm_480426000004126026,2026-05-19 14:05:58
68902508-bb23-4a05-9658-a7fcb77dc723,Sent Intro msg . To Call later,zcrm_480426000004130018,2026-05-15 08:16:03
68902508-bb23-4a05-9658-a7fcb77dc723,He spoke briefly as he was with outside with someone.<br>He will connect later,zcrm_480426000004130018,2026-05-15 15:03:12
68902508-bb23-4a05-9658-a7fcb77dc723,No Response to Call made<br>Sent msg on Global event and asked time to connect,zcrm_480426000004130018,2026-05-19 12:51:15
68902508-bb23-4a05-9658-a7fcb77dc723,"Called .......he was out somewhere so cant discuss , has not yet seen the details <br><span><br></span>He will call back",zcrm_480426000004130018,2026-05-25 12:31:36
68902508-bb23-4a05-9658-a7fcb77dc723,25 th May - 11.0 pm had a long chat,zcrm_480426000004130018,2026-05-26 08:37:04
68902508-bb23-4a05-9658-a7fcb77dc723,He msgd this morning that he Only requires Airport Concierge Services<br><span><br></span>He wants Networking and is interested to join Only if we can help him contact our Members or people he is interested to connect with . Told him that we are not doing it anymore ( as discussed with Samson),zcrm_480426000004130018,2026-05-26 10:48:33
68902508-bb23-4a05-9658-a7fcb77dc723,Spoke,zcrm_480426000004130036,2026-05-15 13:19:17
68902508-bb23-4a05-9658-a7fcb77dc723,"He is a 29 years old Bachelor , Student . Was checking details as his Dad loves watches<br>He was heading for his Friday Prayers , so he suggested that he will get back to discuss more ..........",zcrm_480426000004130036,2026-05-15 13:25:45
68902508-bb23-4a05-9658-a7fcb77dc723,She spoke but she was travelling . Suggested to call tomorrow around 10.0 am,zcrm_480426000004130053,2026-05-15 15:15:53
68902508-bb23-4a05-9658-a7fcb77dc723,NR. Sent Intro msg,zcrm_480426000004130103,2026-05-16 08:40:45
68902508-bb23-4a05-9658-a7fcb77dc723,NR <br>Cant send msg <br><span><br></span>Whats app is Restricted for a day .......,zcrm_480426000004130103,2026-05-19 15:03:20
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app was restricted 3 times <br><span><br></span><span><br></span><span><br></span>Sent him msg to check if he is Interested,zcrm_480426000004130103,2026-06-01 16:40:37
68902508-bb23-4a05-9658-a7fcb77dc723,NR . Ringing and then Busy tone,zcrm_480426000004130103,2026-06-01 16:40:58
68902508-bb23-4a05-9658-a7fcb77dc723,His Mob was busy . Sent Intro msg. Asked time to connect,zcrm_480426000004130236,2026-05-17 12:58:31
68902508-bb23-4a05-9658-a7fcb77dc723,Whats app was restricted on 19 th &amp;20 th  May<br><span><br></span>20 th May sent him Brochure and Membership details,zcrm_480426000004130236,2026-05-21 12:51:24
68902508-bb23-4a05-9658-a7fcb77dc723,Sent msg if he has checked the details shared ..........,zcrm_480426000004130236,2026-05-21 16:40:34
68902508-bb23-4a05-9658-a7fcb77dc723,<br><span><br></span><span><br></span>Sent Retail pdf on 26 th May <br><span><br></span>Called Today but No Response . Sent a msg <br>Also sent Ecosystem Pdf,zcrm_480426000004130236,2026-05-27 11:45:36
68902508-bb23-4a05-9658-a7fcb77dc723,NR . Sent Intro msg,zcrm_480426000004130269,2026-05-17 14:16:13
68902508-bb23-4a05-9658-a7fcb77dc723,Had a discussion . He wants to check details and connect tomorrow after 11.0 am,zcrm_480426000004130269,2026-05-17 14:45:23
68902508-bb23-4a05-9658-a7fcb77dc723,Told about Membership Fee as well .,zcrm_480426000004130269,2026-05-17 14:46:33
68902508-bb23-4a05-9658-a7fcb77dc723,Called but he was in a meeting and will call back later,zcrm_480426000004130269,2026-05-18 12:03:25
68902508-bb23-4a05-9658-a7fcb77dc723,Sent him msg,zcrm_480426000004130269,2026-05-19 09:47:23
68902508-bb23-4a05-9658-a7fcb77dc723,No Interest now. He responded just now not being interested,zcrm_480426000004130269,2026-05-19 10:47:23
68902508-bb23-4a05-9658-a7fcb77dc723,NR - Sent intro msg,zcrm_480426000004131048,2026-05-16 16:49:33
68902508-bb23-4a05-9658-a7fcb77dc723,"He replied NOT INTERESTED, he was just exploring when he watched Raj Shamani's podcast and was curious about Indulge",zcrm_480426000004131048,2026-05-16 16:58:50
68902508-bb23-4a05-9658-a7fcb77dc723,NI as of now,zcrm_480426000004131048,2026-05-16 16:59:12
68902508-bb23-4a05-9658-a7fcb77dc723,Sent  intro msg .To call later,zcrm_480426000004134003,2026-05-15 08:52:11
68902508-bb23-4a05-9658-a7fcb77dc723,NR. Sent a msg,zcrm_480426000004134003,2026-05-15 16:58:01
